LIFE_LADDER,LOG_GDP,SOC_SUPPORT,LIFEEXPECT_BIRTH,FREEDOM,GENEROSITY,PERC_CORRUPT,POS_AFFECT,NEG_AFFECT,CONFIDENCE_NATGOVT,DEM_QUALITY,DEL_QUALITY,GINI_INDEX,GINI_HHINC
5.252192974,8.065153122,0.898024797,62.77999878,0.736290097,0.376653016,0.896767378,0.725460649,0.185025334,0.36819616,-0.633556545,-0.838734567,0.304117647,0.406125724
4.905375957,8.082588196,0.856584549,63.20000076,0.813175857,0.221000105,0.857725024,0.766794443,0.173476428,0.58429265,-0.643292069,-0.889020443,0.304117647,0.424981624
4.856534004,8.104660988,0.914375484,63.5,0.813939214,0.077373318,0.916922808,0.778171241,0.126099676,0.527570188,-0.533572495,-0.838241994,0.304117647,0.401855767
5.629536629,8.129609108,0.882586658,63.79999924,0.859389782,0.164255798,0.874494493,0.755125225,0.160438314,0.561672747,-0.435535431,-0.7608549,0.304117647,0.382150888
5.297383308,8.151305199,0.898147821,64.09999847,0.94494766,0.287731975,0.907405317,0.763270557,0.203300148,0.497065544,,,0.304117647,0.388922274
4.623140812,8.763640404,0.70733577,58.29999924,0.891000748,0.073066324,0.591616809,0.872791767,0.344225883,0.839935005,-0.660406411,-0.72428298,0.348,0.585087001
4.85940218,8.813603401,0.70473814,58.70000076,0.906660974,0.140599459,0.634239852,0.852213562,0.331882507,,,,0.348,0.552090645
5.729115486,10.00659657,0.881255507,65.63999939,0.670653164,-0.046075948,0.803687513,0.652273059,0.225979373,0.229044721,0.66835165,0.854488194,0.360333333,0.406467557
5.880597591,10.04406738,0.879372418,65.90000153,0.65639317,-0.080376849,0.808400393,0.608379602,0.22813718,0.298912108,0.645110488,0.860310078,0.360333333,0.368298113
5.940446377,10.07505417,0.917073965,66.19999695,0.685299277,-0.159757495,0.867639601,0.653751254,0.231383532,0.315261304,0.660759449,0.869053841,0.360333333,0.384025455
5.977817535,10.12918186,0.895098746,66.5,0.699520111,-0.158590496,0.79837811,0.623312771,0.231753111,0.264000505,0.628388107,0.881660819,0.360333333,0.36218524
5.901154041,10.18411732,0.913276315,66.80000305,0.608207643,-0.216999531,0.798949242,0.585233271,0.191870555,0.1971623,,,0.360333333,0.330420047
5.233025551,9.534694672,0.758719444,65.51999664,0.657207966,-0.009085189,0.939358175,0.558848083,0.267213225,0.243386969,-1.059124351,-0.607333839,0.318,0.338641614
5.171971321,9.499474525,0.741707742,65.59999847,0.596749783,0.075556383,0.888953269,0.567873299,0.242553964,0.187712133,-1.08255887,-0.619610667,0.318,0.318290323
5.27072382,9.493102074,0.827885926,66.09999847,0.657357454,0.03390317,0.853114486,0.552651107,0.263445616,0.137951434,-1.069690228,-0.669857502,0.318,0.322835147
5.153989792,9.50058651,0.776583016,66.59999847,0.604554176,-0.072667308,0.910727262,0.515443921,0.243549213,0.217718095,-1.085361362,-0.661101758,0.318,0.326644003
5.167186737,9.507958412,0.829380631,67.09999847,0.60703069,-0.066325933,0.906650305,0.463880777,0.270688891,0.219074845,,,0.318,0.319639176
3.808204889,7.914381981,0.798059285,46.59999847,0.729489863,-0.10248249,0.742873371,0.732465565,0.27028349,0.609269023,-0.100437164,-0.344547719,0.529,0.676437318
3.795300722,7.955478668,0.768551648,47.29999924,0.756505191,-0.153132945,0.796859443,0.746201754,0.255303085,0.695299149,-0.105936453,-0.368156135,0.529,0.59147799
4.571419239,6.690494061,0.708301783,53.27999878,0.590450883,0.017495414,0.868966281,0.542849243,0.44285962,0.34881407,-0.445641518,-0.945884943,0.3485,
2.701591253,6.665997982,0.637665987,53.70000076,0.671430886,-0.014139181,0.902672648,0.505067408,0.388488621,0.472788274,-0.519526303,-0.942670047,0.3485,
3.354676008,6.624804974,0.642614603,54.5,0.763476014,0.080516092,0.901267469,0.635527551,0.509046674,0.544246912,-0.269059271,-0.987678349,0.3485,0.558121264
4.424490929,6.623783588,0.684866846,55.29999924,0.733389914,0.035448756,0.866806388,0.667946458,0.39133054,0.554991543,-0.216689959,-0.992483616,0.3485,0.590849876
4.134852886,6.630169868,0.726750135,56.09999847,0.765769541,0.096002631,0.867924094,0.659731567,0.436099499,0.70391202,,,0.3485,0.661966324
5.615404606,9.605566025,0.867987692,62.29999924,0.774544954,-0.077029698,,0.703949928,0.368905216,,-1.769095659,-1.78291285,,0.522917092
5.43358326,9.56790638,0.87606585,62.29999924,0.822384834,-0.122419432,,0.71778506,0.383073747,,-1.856518984,-1.902074218,,0.480711341
5.646852493,9.791522026,0.822758794,62.29999924,0.778695881,-0.053038593,0.673065543,0.69704932,0.379374176,,-1.884452581,-1.840399504,,0.586069345
5.493977547,,0.824165165,62.29999924,0.780558527,,0.645838797,0.705535412,0.398903102,,,,,0.596754014
6.125723839,10.17573357,0.908239841,65.30000305,0.507947206,-0.267568946,0.956347883,0.619342983,0.286910683,0.344657153,0.851863742,0.918602824,0.355,0.340137184
5.711378098,10.20528412,0.92852354,65.5,0.641470194,-0.257858634,0.92417407,0.594609678,0.276451677,0.367034554,0.866817832,1.021977663,0.355,0.34593156
5.865552425,10.24116898,0.937873363,66.09999847,0.614239335,-0.270516902,0.949392676,0.594167292,0.249855742,0.279638559,0.914101243,0.990459979,0.355,0.355488271
6.272940636,10.2929678,0.926316619,66.69999695,0.749307334,-0.177641675,0.789709866,0.607613146,0.19511883,0.32124728,0.882906199,0.920204639,0.355,0.428504139
6.308878899,10.33951187,0.929350138,67.30000305,0.698945105,-0.240978554,0.851745069,0.516805112,0.213559717,0.323758096,,,0.355,0.330166399
6.89112711,11.44737625,0.875469446,72.41999817,0.937987685,0.09927851,0.366286784,0.803083718,0.170409396,0.662738323,1.466502905,1.816249847,0.316076923,0.345527112
6.701571465,11.45199203,0.933604598,72.59999847,0.932256401,0.046507813,0.37539047,0.757444561,0.19305034,0.694678366,1.493052721,1.838429928,0.316076923,0.29204455
6.967340946,11.46080017,0.941260576,72.59999847,0.882365346,0.014104202,0.356336325,0.757949769,0.192300707,0.678977847,1.45981288,1.817982912,0.316076923,0.311804265
7.061380863,11.45400238,0.905435503,72.59999847,0.90282172,0.039554782,0.330173582,0.765816867,0.184467003,0.73892206,1.42865932,1.774405956,0.316076923,0.292349696
7.242630959,11.45392799,0.902192414,72.59999847,0.883929849,-0.025496062,0.385146111,0.750309467,0.201894343,0.755200863,,,0.316076923,0.326442361
5.203825951,9.41723156,0.792998135,66.81999969,0.64474082,0.03488455,0.860599697,0.637328207,0.306998342,0.440928251,0.057450451,0.134971291,0.390166667,0.406790286
4.975589752,9.454055786,0.766368151,66.90000153,0.660318911,-0.046411414,0.824178994,0.619698763,0.299022079,0.367435127,-0.234458074,0.026332522,0.390166667,0.418141872
5.34574604,9.481959343,0.871212244,67.09999847,0.706179321,0.079841897,0.869719028,0.638737202,0.292294681,0.256954134,-0.293647051,-0.005984414,0.390166667,0.524655521
5.233866692,9.481223106,0.79995513,67.30000305,0.752106607,-0.057991773,0.855697274,0.502459884,0.299390584,0.442916453,-0.194677427,0.02404955,0.390166667,0.371204376
5.239834785,9.503044128,0.84891516,67.5,0.744800925,-0.04029087,0.909934342,0.590138078,0.298352867,0.396141589,,,0.390166667,0.340062618
3.675626993,7.224040031,0.655214131,57.47999954,0.528805017,-0.019201847,0.79105562,0.747616172,0.192181751,0.509788871,-0.528770864,-0.893007934,0.43075,0.450603485
3.592514038,7.227784634,0.646716535,57.90000153,0.544753611,-0.036842145,0.860953391,0.801758826,0.226243451,0.482404798,-0.402996004,-0.899808168,0.43075,0.520723879
3.663085938,7.241845608,0.746496975,58.29999924,0.569645405,-0.065171458,0.864171147,0.813191354,0.204255417,0.490199178,-0.300410032,-0.896322906,0.43075,0.479676157
4.078620434,7.255901337,0.626331985,58.70000076,0.570347905,-0.029692357,0.847260773,0.751698077,0.374838024,0.541916132,-0.337169588,-0.934928179,0.43075,0.57831651
4.070586681,7.279894829,0.665512979,59.09999847,0.551473081,0.00569242,0.889145672,0.752341032,0.362013817,0.442305923,,,0.43075,0.576086402
4.563080311,6.994269848,0.511616111,54.47999954,0.785766721,0.053241409,0.824017882,0.703745067,0.262713403,0.61981827,0.008397531,-0.616410136,0.427,0.664120555
3.86763835,6.992741108,0.494381636,55.5,0.801390707,0.050336555,0.834825397,0.632621288,0.259763956,0.568601787,0.013314454,-0.640059233,0.427,0.658998489
3.476492643,6.988229752,0.524299622,56.20000076,0.809884131,0.058278691,0.823615015,0.603104591,0.32473892,0.552534401,-0.072647721,-0.676235676,0.427,0.525955856
3.416862965,6.998548031,0.555422723,56.90000153,0.847920775,0.017441062,0.734636605,0.608666539,0.312088341,0.620332539,-0.151014924,-0.610420644,0.427,0.57405597
3.334633589,7.005932331,0.527843475,57.59999847,0.798915148,0.065060876,0.765963793,0.586300433,0.364894032,0.572984874,,,0.427,0.702330112
5.962921619,10.09388638,0.863067031,66.23999786,0.808384359,0.225337282,0.844815433,0.769534349,0.260893494,0.631384254,-0.046841979,0.738075614,0.439833333,0.499112427
6.322121143,10.12669563,0.817616284,66.40000153,0.674594462,0.208450198,0.837892234,0.774716198,0.313732743,0.436821789,-0.066252634,0.609710813,0.439833333,0.394268721
5.338817596,10.23550415,0.789408565,67,0.874548256,0.112881355,0.894131124,0.824454665,0.200366735,0.732398391,,,0.439833333,0.4447622
3.974714279,7.531102657,0.843123436,49.84000015,0.651513875,-0.035047229,0.657930553,0.740901411,0.185634121,0.623277962,-0.937695801,-0.772783101,0.372666667,0.531705558
4.582098484,7.559678555,0.830189168,50.20000076,0.633753538,-0.065125115,0.800046742,0.708948314,0.243003011,0.572915018,-0.945022464,-0.732724547,0.372666667,0.5512501
4.016027927,7.586338997,0.836254537,50.70000076,0.696007371,-0.067516871,0.862326682,0.806901336,0.305299431,0.524199367,-0.902928174,-0.756188989,0.372666667,0.438034266
4.741850376,7.608029842,0.741359413,51.20000076,0.753213346,-0.067120329,0.862655163,0.741835773,0.392784148,0.504820108,-1.083188891,-0.730654597,0.372666667,0.549026549
4.415729523,7.627428055,0.691859066,51.70000076,0.737204552,-0.031888556,0.793091416,0.770017266,0.369648188,0.510795414,,,0.372666667,0.598786891
6.45211792,10.36867332,0.941215873,72.08000183,0.903936625,0.39837718,0.669645309,0.652304292,0.352065593,0.721220315,1.154881597,1.039208651,0.2911,0.42092672
6.61339426,10.43667412,0.918764889,72.19999695,0.91217804,0.342014074,0.663886309,0.679821253,0.35504058,0.734930515,1.133332491,1.013861418,0.2911,0.378311843
6.590842247,10.46477127,0.930369377,72.19999695,0.916023612,0.340700656,0.696494639,0.687271595,0.355443776,0.618818283,1.13834691,0.95797044,0.2911,0.401275814
6.675665855,10.50543213,0.937331796,72.19999695,0.923642933,0.247621223,0.690494537,0.720753372,0.302443117,0.75200516,1.217456341,1.042565584,0.2911,0.41963762
6.909710884,,0.931541502,72.19999695,0.927340686,,0.595199883,0.721224427,0.295698792,0.757713675,,,0.2911,0.385406852
4.482805252,8.203957558,0.852777958,55.77999878,0.468318135,-0.038983911,0.589483082,0.754968464,0.163452432,0.349493027,-0.742465556,-0.896523118,0.36875,
3.922664165,8.189137459,0.874945939,56.09999847,0.447086573,0.073411182,0.715358436,0.819522083,0.193899721,0.293832392,-0.762823462,-0.921433389,0.36875,
4.472149372,8.180959702,0.784826875,56.40000153,0.466561466,-0.157454357,0.841835141,0.734556079,0.221666142,0.208929226,-0.761087239,-0.743252635,0.36875,
4.678159714,8.188031197,0.77922523,56.70000076,0.527446806,-0.135666266,0.777314067,0.637107074,0.272321939,0.292109728,-0.709610879,-0.711579561,0.36875,
4.313615322,8.196549416,0.801595509,57,0.466888547,-0.095451452,0.710529268,0.663382471,0.275557995,0.258394152,,,0.36875,
5.647779942,9.812241554,0.784822047,65.30000305,0.824230313,0.167742044,0.879405558,0.808024526,0.222399607,0.56246227,0.804431081,0.858779669,0.3575,0.388571531
5.610003471,9.881625175,0.836032152,65.80000305,0.819175661,0.130789235,0.890661359,0.784898281,0.245711893,0.565379262,0.91341877,0.739031553,0.3575,0.386705786
6.174117565,9.918018341,0.910142243,66.09999847,0.912307501,0.077978596,0.818179905,0.747760177,0.168721184,0.614670753,0.892901719,0.69395721,0.3575,0.415626824
5.88174057,9.956447601,0.90884155,66.40000153,0.866928101,-0.082134947,0.78524971,0.77395165,0.157993257,0.619251132,,,0.3575,0.432353795
6.679831028,9.718518257,0.781964958,67.22000122,0.779132903,-0.097106457,0.629851162,0.80164963,0.22873041,0.327582031,-0.426801324,-0.14058508,0.4698,0.443645418
6.236287117,9.737350464,0.760614276,67.40000153,0.719465971,-0.154544055,0.707971931,0.74482131,0.237188041,0.256193161,-0.437031597,-0.161394864,0.4698,0.335662574
6.824172974,9.753050804,0.893492579,67.69999695,0.751613081,-0.155870572,0.808579445,0.859106421,0.219571486,0.277944058,-0.349140942,-0.213363826,0.4698,0.432634264
6.410299301,9.760567665,0.799839377,68,0.861405134,-0.204242066,0.800893068,0.842642307,0.230990887,0.25695315,-0.362546623,-0.330811292,0.4698,0.438771129
6.549578667,9.769919395,0.858068883,68.30000305,0.816200495,-0.181818426,0.808638096,0.88171345,0.213254362,0.294568479,,,0.4698,0.456424832
5.917058468,8.468586922,0.804968834,62.58000183,0.623186231,-0.066144489,0.924806714,0.582632899,0.259689748,0.177369043,-0.073721215,-0.374347419,0.326058824,0.361332595
6.017472267,8.465222359,0.8399055,62.90000153,0.595241427,-0.042187758,0.943118811,0.590383232,0.281455815,0.174305618,-0.149429277,-0.496406794,0.326058824,0.424127281
5.577784061,8.509845734,0.83732146,63.59999847,0.557369471,0.000704906,0.969482958,0.621101141,0.274551123,0.084061243,-0.162387952,-0.542850018,0.326058824,0.37286514
5.325530529,8.554483414,0.83076793,64.30000305,0.552825212,-0.003629582,0.926333785,0.581488788,0.259477794,0.132729635,-0.134786367,-0.440356493,0.326058824,0.433169961
5.682277203,8.592376709,0.89207989,65,0.823824346,-0.033677354,0.928719878,0.58171463,0.27007246,0.237631857,,,0.326058824,0.400689602
4.824834824,9.336853981,0.943436682,61.40000153,0.752354145,0.133003503,0.908596814,0.627491593,0.170421317,0.337257385,0.516672909,-0.38137418,0.334,0.412042737
4.982719898,9.34241581,0.905524373,61.70000076,0.685510755,0.159782425,0.900218189,0.652785718,0.207652658,0.226754889,0.493308246,-0.410151243,0.334,0.383011013
5.056999683,9.337942123,0.947489381,61.90000153,0.759740949,0.076226927,0.900452137,0.694095433,0.171171755,0.349382877,0.564851582,-0.219924271,0.334,0.386413842
5.333850384,9.379310608,0.924250782,62.09999847,0.674627423,0.104439713,0.864952207,0.675165296,0.213599518,0.275058359,0.554071605,-0.283345133,0.334,0.389351517
5.464622974,9.41570282,0.941514134,62.29999924,0.695546806,0.040724155,0.848502219,0.654125035,0.191890299,0.270371318,,,0.334,0.364350021
5.282720566,9.602154732,0.862930357,67.73999786,0.50266552,0.097433038,0.768465519,0.58744204,0.367646754,0.402112842,0.189877763,0.103568323,0.3094,0.364288688
5.124921322,9.634936333,0.73963052,67.90000153,0.583317339,-0.143249691,0.781232595,0.580314159,0.337239444,0.399765968,0.142402023,0.075628385,0.3094,0.376894563
5.304066181,9.663771629,0.865743697,68.09999847,0.568633676,-0.08676701,0.848966599,0.59142518,0.336675465,0.325959235,0.176307648,0.057621792,0.3094,0.356859386
5.614798546,9.705602646,0.881199837,68.30000305,0.625906289,-0.082077965,0.755680025,0.519128144,0.349785089,0.351549894,0.068295658,0.094668902,0.3094,0.352438509
5.650189877,9.732954979,0.855979621,68.5,0.626431286,-0.04869676,0.768922508,0.589933157,0.354935259,0.398499161,,,0.3094,0.406528622
5.163156986,8.895209312,0.605917633,65,0.712933421,-0.238808766,0.841856956,0.661078334,0.261803716,,-0.48488301,-0.135490581,0.402666667,0.561039507
5.38630724,8.893697739,0.655409336,65.30000305,0.816556096,-0.248685971,0.717356145,0.712659359,0.205413148,,-0.469432235,-0.156823486,0.402666667,0.528209746
5.312482834,8.920658112,0.641193092,65.59999847,0.814258039,-0.227033943,0.840502441,0.559288204,0.322715908,,-0.53093636,-0.173838362,0.402666667,0.527966917
4.896791935,8.937397957,0.553759754,65.90000153,0.773180425,-0.245612621,0.843172729,0.638049185,0.415981561,,,,0.402666667,0.543106675
4.549767494,7.019495964,0.665858209,51.20000076,0.813229263,0.093729101,0.631573498,0.564460635,0.339584351,0.706727743,-0.391963124,-0.711075068,0.488666667,0.84946245
4.279863358,7.035358906,0.678463697,53.20000076,0.822670519,-0.024964124,0.682108939,0.648381412,0.353176504,0.759234369,-0.699048221,-0.871083498,0.488666667,0.608845353
4.653713703,7.039377689,0.738480449,54.20000076,0.896621585,0.053591631,0.691220403,0.639639556,0.397278726,0.832037926,,,0.488666667,0.784366608
4.786247253,8.470104218,0.774267435,57.74000168,,0.6777426,0.591632962,0.85796541,0.111978769,0.88881582,-1.215786576,-1.181872606,0.381,0.427850604
4.223846436,8.528500557,0.752064288,58.09999847,0.80797106,0.667136014,0.633305192,0.86590606,0.271750778,0.777451694,-1.191992521,-1.133446455,0.381,0.411334276
4.623119831,8.576414108,0.793461978,58.40000153,0.877491176,0.658932626,0.607286572,0.804009914,0.301501393,0.924319088,-0.801185012,-0.838138282,0.381,0.426540643
4.154341698,8.629019737,0.795183837,58.70000076,0.886011839,0.629576743,0.618821502,0.74564749,0.282285541,0.82417655,-0.974802852,-0.848311067,0.381,0.424162179
4.410633087,8.685232162,0.773825943,59,0.906110823,0.469964564,0.646725893,0.776950598,0.300140351,0.878752649,,,0.381,0.424045384
4.573991299,9.171328545,0.762783587,55.15999985,0.849354982,-0.189334795,0.790228367,0.748636782,0.238961443,0.779543757,0.581020594,0.132853985,0.611333333,0.780119777
4.441306114,9.163438797,0.82833904,56.20000076,0.810401857,-0.196625322,0.831302881,0.72067821,0.277252167,0.745853603,0.598779202,0.143256173,0.611333333,0.602735937
4.834087849,9.15621376,0.864214778,56.5,0.75390476,-0.175729156,0.845942497,0.739386976,0.240249082,0.62446779,,,0.611333333,0.771211088
4.975014687,7.725852966,0.785883367,60,0.711877644,0.130691305,0.840685844,0.61392045,0.287447155,0.588195622,-0.577528298,-0.730323255,0.383,0.497268409
4.812436581,7.746851921,0.74761188,60.20000076,0.763447225,0.23788774,0.823508382,0.543057621,0.358234376,0.469293684,-0.706880033,-0.777022123,0.383,0.448910266
5.099539757,7.739643097,0.837043643,61.29999924,0.839488447,0.179104611,0.81711489,0.627351165,0.369661748,0.490016222,-0.549837351,-0.79548192,0.383,0.483672142
4.736692429,7.80090189,0.816383302,62.40000153,0.84514761,0.144506738,0.770177126,0.570577025,0.375977933,0.559578538,-0.448143601,-0.755725801,0.383,0.463746637
4.910086632,7.851007462,0.768335521,63.5,0.770093679,0.132780746,0.741752803,0.536977708,0.386792421,0.648398161,,,0.383,0.497896463
7.32118845,10.72916317,0.908995748,71.87999725,0.910179615,0.326043248,0.45694837,0.867766142,0.220656529,0.525242269,1.296198368,1.889317155,0.286333333,0.455574274
7.324437141,10.74708652,0.879010439,72,0.903978765,0.255913168,0.41182211,0.834133685,0.202128634,0.579621017,1.243579149,1.865079641,0.286333333,0.421282858
7.540877342,10.76362324,0.925944209,72.09999847,0.907310009,0.233066663,0.43330425,0.838432372,0.214850739,0.572273314,1.226236224,1.904383183,0.286333333,0.417054057
7.458965302,10.78875256,0.936501324,72.19999695,0.920319736,0.244597197,0.363133639,0.852184892,0.184519842,0.669553638,1.242932796,1.899130225,0.286333333,0.44193548
7.463097095,10.8092041,0.939443171,72.30000305,0.919985175,0.155536488,0.370557785,0.861976624,0.204794183,0.656541049,,,0.286333333,0.467997849
7.305892467,10.44741917,0.942380846,72.48000336,0.931882441,0.343987077,0.272608608,0.847514093,0.199018866,0.629681349,1.496155739,2.036119938,,0.394328237
7.418120861,10.4719162,0.98734349,72.59999847,0.941784263,0.324836165,0.185888708,0.833642125,0.159829989,0.620907664,1.540097475,2.020609856,,0.361848354
7.225687981,10.48504829,0.93660289,72.80000305,0.926576018,0.261130214,0.278270781,0.832944691,0.207413629,0.569690168,1.525762916,2.029997349,,0.419764876
7.32718277,10.49365616,0.95492065,73,0.942279458,0.289705753,0.221887484,0.817431271,0.171716571,0.609015465,1.575009227,2.004671097,,0.446442187
7.370285988,10.50147724,0.953862727,73.19999695,0.94930017,0.116750032,0.206580222,0.845362604,0.16795145,0.64246124,,,,0.388641357
6.275266647,8.473205566,0.838567436,66.37999725,0.817320645,0.105079539,0.698808014,0.81328392,0.333935738,0.584542394,-0.218253791,-0.707208276,0.4795,0.437158763
5.924112797,8.508540154,0.826908529,66.59999847,0.809259176,0.077999569,0.727998376,0.79668498,0.345594645,0.603455484,-0.250673711,-0.708666265,0.4795,0.531768441
6.012739658,8.542974472,0.852702439,66.90000153,0.716534257,0.039933853,0.731464922,0.805123985,0.380347282,0.586549759,-0.385151982,-0.680122375,0.4795,0.416087627
6.476356506,8.579500198,0.83804369,67.19999695,0.922162771,0.010300541,0.672963321,0.849764168,0.308447897,0.590425193,-0.382219225,-0.706709802,0.4795,0.442813009
5.81895256,8.614512444,0.854276538,67.5,0.797056854,0.002830009,0.712824762,0.792649329,0.408349842,0.343466878,,,0.4795,0.429590642
4.180943489,6.807334423,0.752533853,51.47999954,0.687634289,-0.033680182,0.60472846,0.677612066,0.20466128,0.579107881,-0.68548876,-0.686674416,0.36875,0.519941509
3.671453714,6.81143856,0.713019609,52,0.728128314,-0.01952886,0.702549696,0.681872666,0.218422577,0.576022983,-0.639601648,-0.639016688,0.36875,0.452963054
4.234645844,6.821260452,0.682828248,52.5,0.701927304,-0.002667263,0.814493895,0.674858928,0.325441957,0.572467506,-0.76696682,-0.643432915,0.36875,0.474756449
4.615673542,6.830874443,0.582109571,53,0.68355757,-0.017152032,0.777660012,0.731161416,0.426522374,0.601117253,-0.858492196,-0.668969095,0.36875,0.65929687
5.164007187,6.844517708,0.612025678,53.5,0.790665627,0.023082649,0.637166798,0.770557642,0.502554536,0.747923851,,,0.36875,
4.932914734,8.64305687,0.811647654,48.5,0.680470288,-0.046028789,0.926109254,0.716891885,0.25118956,0.41035831,-1.146020055,-0.964496017,0.4155,0.492408693
5.219567776,8.60056591,0.804766953,48.90000153,0.797690511,0.032547228,0.904706836,0.731986105,0.2518363,0.414326072,-1.09586072,-1.015222311,0.4155,0.500532091
5.321928024,8.582691193,0.733468533,49.29999924,0.825905561,0.113835752,0.834891975,0.724990547,0.235968769,0.558790743,-1.142486572,-0.944861591,0.4155,0.46859923
5.252288342,8.577632904,0.740854204,49.70000076,0.789881051,-0.020767037,0.865602672,0.80526185,0.256469876,0.45174095,,,0.4155,0.448463321
5.785978794,,0.801801682,,0.829677284,,0.692221284,0.723841786,0.311335862,0.412389994,,,,0.354395449
5.842550278,,0.79138273,,0.785352826,,0.659180284,0.701609194,0.318930179,0.439620912,,,,0.415842295
5.827127934,,0.807690263,,0.796233833,,0.670191407,0.64366436,0.346465379,0.440594882,,,,0.293435723
5.608056068,,0.837391794,,0.797066092,,0.613837004,0.480453104,0.261867821,0.378323644,,,,0.200969219
7.444470882,11.05752373,0.941161931,72.68000031,0.956316173,0.162420183,0.404825836,0.833696604,0.194354936,0.699690521,1.402022839,1.932635188,0.272230769,0.413273871
7.603433609,11.06676769,0.946833968,72.90000153,0.947620511,0.238337234,0.298814356,0.842887521,0.209409878,0.586871624,1.424758792,1.931402802,0.272230769,0.37180686
7.596331596,11.06912804,0.959742844,73,0.954352319,0.114254743,0.409666121,0.849625945,0.209262192,0.657646239,1.432126164,1.950139046,0.272230769,0.349659204
7.578744888,11.07906151,0.950127661,73.09999847,0.953016818,0.218105063,0.249711379,0.849099994,0.202913806,0.717159748,1.422639132,2.013393879,0.272230769,0.328113139
7.444262028,11.08562565,0.965961933,73.19999695,0.960429013,0.075728491,0.268201441,0.827414036,0.21186237,0.679502964,,,0.272230769,0.336649179
5.435657978,8.428629875,0.551683307,57.08000183,0.543138504,0.125866517,0.676927507,0.584937394,0.295479774,0.425877184,-1.558651567,-0.758009017,0.315125,0.434137315
4.823194981,8.45440197,0.561720133,57.29999924,0.586546242,0.070660211,0.716641188,0.575255275,0.328646719,0.45958823,-1.602370262,-0.717972815,0.315125,0.390318602
5.548508167,8.488210678,0.626921296,57.70000076,0.634182811,0.079928152,0.79253006,0.647639751,0.33161667,0.455683172,-1.592067957,-0.740050793,0.315125,0.323328614
5.830870628,8.524110794,0.690263569,58.09999847,0.712657094,0.030064493,0.713928223,0.586166978,0.308341086,0.557435155,-1.546954513,-0.670003951,0.315125,0.411645055
5.471553802,8.561663628,0.685059488,58.5,0.77256912,0.053521562,0.798841655,0.567294776,0.376706064,0.58938849,,,0.315125,0.381664693
4.721938133,8.370901108,0.775086701,,0.657049835,-0.148276597,0.804165423,0.56505692,0.380452424,0.474314302,-1.433387995,-0.235544443,,0.428933442
4.695239067,8.458488464,0.766101241,,0.556040943,-0.159387171,0.77430135,0.594456494,0.369084895,0.445855588,-1.573144197,-0.332524002,,0.406571448
4.906618118,8.46180439,0.817770958,,0.607669413,-0.13444747,0.812464654,0.592769146,0.377641797,0.463771552,-1.535614252,-0.265881002,,0.420557737
4.62813282,,0.824345112,,0.631611288,,0.830646336,0.596765578,0.416072041,0.414400935,-1.337592363,-0.205540687,,0.478864819
4.5539217,,0.819479287,,0.654534519,,0.813779533,0.610405445,0.418928534,0.392373383,,,,0.48242107
6.631171227,9.90438652,0.87347424,69.09999847,0.893915117,0.011850909,0.846593857,0.807689786,0.253815651,0.4400675,0.357318044,0.05853897,0.532647059,0.560310006
6.605550289,9.942067146,0.88261503,69.30000305,0.846669197,0.00271332,0.809942901,0.800633788,0.263825864,0.375584841,0.472272336,0.041950714,0.532647059,0.540512502
6.117638111,9.974536896,0.882460237,69.40000153,0.884479761,-0.092973053,0.836976767,0.857623577,0.244131789,0.329894483,0.467671543,0.021757655,0.532647059,0.534175694
6.567658901,10.01086235,0.911904812,69.5,0.899573505,-0.160123616,0.840777099,0.832688808,0.242319331,0.390996099,0.455257624,-0.026318185,0.532647059,0.474342674
6.281434059,10.0497303,0.904389799,69.59999847,0.861448109,-0.122782208,0.83693099,0.883580506,0.222598746,0.277477711,,,0.532647059,0.570101619
5.118641853,9.048003197,0.959249556,64.98000336,0.759396434,0.010721216,0.762375772,0.943620622,0.215778142,0.193541795,-0.095734909,-0.711251497,0.5133125,0.421719491
5.559724331,9.06407547,0.914199054,65.09999847,0.806124747,0.004769464,0.862888277,0.866218388,0.218508467,0.181174591,-0.015721638,-0.714465261,0.5133125,0.435460925
5.801380157,9.090585709,0.93986696,65.30000305,0.853534281,-0.05853869,0.756116271,0.924560964,0.197176188,0.284559757,0.03972324,-0.630455732,0.5133125,0.476457238
5.71329546,9.085571289,0.902042508,65.5,0.891171455,0.018430408,0.809900761,0.902772129,0.231783673,0.381784081,0.037547644,-0.604874909,0.5133125,0.447035611
5.865815639,9.354252815,0.818986952,67.01999664,0.722352386,-0.145220518,0.877822161,0.758987725,0.319337994,0.240083769,-0.179069921,-0.206812978,0.479647059,0.387330234
5.577263355,9.373311996,0.798418343,67.19999695,0.802269042,-0.098900013,0.883730412,0.753555536,0.37830466,0.179047555,-0.085113473,-0.201210618,0.479647059,0.464930147
5.700628757,9.399485588,0.802856445,67.5,0.829843879,-0.14319998,0.86591959,0.821674764,0.338006854,0.281923383,0.032944828,-0.12947841,0.479647059,0.480143815
5.710936546,9.412195206,0.830123365,67.80000305,0.826552153,-0.163864419,0.895384133,0.789390862,0.393873721,0.254595339,0.008478746,-0.176697567,0.479647059,0.479469627
5.679661274,9.434348106,0.84530139,68.09999847,0.829641998,-0.188079551,0.906244636,0.808621466,0.380032867,0.202403098,,,0.479647059,0.503060997
